id_municipio,sigla_uf,populacao_urbana_2013,populacao_urbana_2035,prestador_servico_esgotamento_sanitario,sigla_prestador,indice_sem_atendimento_sem_coleta_sem_tratamento,indice_atendimento_solucao_individual,indice_atendimento_com_coleta_sem_tratamento,indice_atendimento_com_coleta_com_tratamento,vazao_sem_coleta_sem_tratamento,vazao_solucao_individual,vazao_com_coleta_sem_tratamento,vazao_com_coleta_com_tratamento,vazao_total,carga_gerada_sem_coleta_sem_tratamento,carga_gerada_encaminhada_solucao_individual,carga_gerada_com_coleta_sem_tratamento,carga_gerada_com_coleta_com_tratamento,carga_gerada_total,carga_lancada_sem_coleta_sem_tratamento,carga_lancada_proveniente_solucao_individual,carga_lancada_com_coleta_sem_tratamento,carga_lancada_com_coleta_com_tratamento,carga_lancada_total,indice_atendimento_etes_2035,indice_atendimento_solucao_individual_2035,carga_gerada_total_2035,carga_afluente_ete_2035,carga_efluente_ete_2035,carga_afluente_solucao_individual_2035,carga_efluente_solucao_individual_2035,populacao_atendida_2035,investimento_coleta,investimento_tratamento,investimento_coleta_tratatamento,necessidade_remocao_dbo,tipologia_solucao,atencao_fosforo,atencao_nitrogenio
1200450,AC,13093,14828,Prefeitura Municipal de Senador Guiomard,PM,0.756,0.2325,0.0116,0,16.3,5,0.2,0,21.5,534.5,164.4,8.2,0,707,534.5,65.7,8.2,0,608.4,0.9,0.1,800.7,720.6,144.1,80.1,32,13345,16188714.022,2713690.64998,18902404.672,Entre 60 e 80%,Tratamento secundário convencional,Não,Não
1200500,AC,26619,41115,Prefeitura Municipal de Sena Madureira,PM,0.8102,0.1252,0.0646,0,35.1,5.4,2.8,0,43.3,1164.6,180,92.8,0,1437.4,1164.6,72,92.8,0,1329.4,0.9,0.1,2220.2,1998.2,799.3,222,88.8,37004,41247046.2893,8102757.15377,49349803.4431,Entre 60 e 80%,Tratamento secundário convencional,Não,Não
1200609,AC,20428,32448,Prefeitura Municipal de Tarauacá,PM,0.851,0.1258,0.0232,0,23.9,3.5,0.7,0,28.1,938.8,138.8,25.5,0,1103.1,938.8,55.5,25.5,0,1019.8,1,0,1752.2,1752.2,350.4,0,0,32448,37378343.8598,9087059.69569,46465403.5555,Entre 60 e 80%,Tratamento secundário convencional,Não,Não
1200708,AC,10927,20473,Prefeitura Municipal de Xapuri,PM,0.6275,0.1221,0.2504,0,14.7,2.9,5.9,0,23.4,370.3,72,147.8,0,590.1,370.3,28.8,147.8,0,546.8,0.9,0.1,1105.5,995,398,110.6,44.2,18426,19250527.6128,4542476.00108,23793003.6138,Entre 60 e 80%,Tratamento secundário convencional,Não,Não
1200807,AC,2135,6959,Prefeitura Municipal de Porto Acre,PM,0.7659,0.2301,0.004,0,2.9,0.9,0,0,3.8,88.3,26.5,0.5,0,115.3,88.3,10.6,0.5,0,99.4,0.9,0.1,375.8,338.2,135.3,37.6,15,6263,10119523.5565,1854895.56944,11974419.126,Entre 60 e 80%,Tratamento secundário convencional,Não,Não
1300029,AM,8491,13890,Prefeitura Municipal de Alvarães,PM,0.5732,0.2968,0.13,0,5.5,2.9,1.3,0,9.6,262.8,136.1,59.6,0,458.5,262.8,54.4,59.6,0,376.9,0.9,0.1,750.1,675.1,270,75,30,12501,13984357.7988,3291907.98263,17276265.7815,Entre 60 e 80%,Tratamento secundário convencional,Não,Não
1300060,AM,5468,7158,Serviço Autônomo de Água e Esgoto de Amaturá,SAAE,0.8718,0.0823,0.046,0,4.1,0.4,0.2,0,4.7,257.4,24.3,13.6,0,295.3,257.4,9.7,13.6,0,280.7,0.9,0.1,386.5,347.9,139.2,38.7,15.5,6442,7595925.09238,1898801.77916,9494726.87154,Entre 60 e 80%,Tratamento secundário convencional,Não,Não
1300086,AM,4755,9656,Prefeitura Municipal de Anamã,PM,0.909,0.0017,0.0894,0,5.4,0,0.5,0,5.9,233.4,0.4,22.9,0,256.8,233.4,0.2,22.9,0,256.5,0.9,0.1,521.4,469.3,187.7,52.1,20.8,8690,13373284.0101,2434381.93487,15807665.9449,Entre 60 e 80%,Tratamento secundário convencional,Não,Não
1300102,AM,11247,14951,Prefeitura Municipal de Anori,PM,0.9668,0.0128,0.0204,0,15.6,0.2,0.3,0,16.2,587.2,7.8,12.4,0,607.3,587.2,3.1,12.4,0,602.7,0.9,0.1,807.4,726.7,290.6,80.7,32.3,13456,16228883.8456,3499374.19851,19728258.0441,Entre 60 e 80%,Tratamento secundário convencional,Não,Não
1300144,AM,11685,18227,Prefeitura Municipal de Apuí,PM,0.886,0.1079,0.0061,0,16.4,2,0.1,0,18.5,559,68.1,3.9,0,631,559,27.2,3.9,0,590.1,0.9,0.1,984.3,885.9,354.3,98.4,39.4,16404,20040081.3207,4124836.38047,24164917.7012,Entre 60 e 80%,Tratamento secundário convencional,Não,Não
1300201,AM,7812,14586,Prefeitura Municipal de Atalaia do Norte,PM,0.9806,0.0062,0.0132,0,17,0.1,0.2,0,17.4,413.6,2.6,5.6,0,421.8,413.6,1.1,5.6,0,420.3,0.9,0.1,787.6,708.8,283.6,78.8,31.5,13127,15980820.7088,3428323.41253,19409144.1213,Entre 60 e 80%,Tratamento secundário convencional,Não,Não
1300300,AM,15371,22874,Prefeitura Municipal de Autazes,PM,0.7194,0.1806,0.1,0,14.4,3.6,2,0,20,597.1,149.9,83,0,830,597.1,60,83,0,740.1,0.9,0.1,1235.2,1111.7,444.7,123.5,49.4,20587,23374331.9547,4980470.58123,28354802.536,Entre 60 e 80%,Tratamento secundário convencional,Não,Não
1300409,AM,11761,18192,Serviço Autônomo de Água e Esgoto de Barcelos,SAAE,0.6891,0.2262,0.0847,0,9.4,3.1,1.2,0,13.6,437.6,143.7,53.8,0,635.1,437.6,57.5,53.8,0,548.9,0.9,0.1,982.4,884.2,353.6,98.2,39.3,16373,18866591.3592,4118173.96267,22984765.3219,Entre 60 e 80%,Tratamento secundário convencional,Não,Não
1300508,AM,13499,24789,Prefeitura Municipal de Barreirinha,PM,0.9018,0.0804,0.0179,0,24.6,2.2,0.5,0,27.3,657.3,58.6,13,0,728.9,657.3,23.4,13,0,693.8,0.9,0.1,1338.6,1204.7,481.9,133.9,53.6,22310,27077900.9524,5324052.37232,32401953.3247,Entre 60 e 80%,Tratamento secundário convencional,Não,Não
1300607,AM,22641,30783,Prefeitura Municipal de Benjamin Constant,PM,0.7875,0.1622,0.0504,0,24.3,5,1.6,0,30.8,962.8,198.3,61.6,0,1222.6,962.8,79.3,61.6,0,1103.6,0.9,0.1,1662.3,1496.1,598.4,166.2,66.5,27705,31053968.8636,6372508.1563,37426477.0199,Entre 60 e 80%,Tratamento secundário convencional,Não,Não
1300631,AM,8705,15928,Prefeitura Municipal de Beruri,PM,0.5764,0.364,0.0597,0,10.6,6.7,1.1,0,18.4,270.9,171.1,28,0,470.1,270.9,68.4,28,0,367.4,0.9,0.1,860.1,774.1,309.6,86,34.4,14335,16951712.5944,3688072.55759,20639785.1519,Entre 60 e 80%,Tratamento secundário convencional,Não,Não
1300680,AM,8478,13873,Prefeitura Municipal de Boa Vista do Ramos,PM,0.4535,0.5277,0.0188,0,5.5,6.4,0.2,0,12.2,207.6,241.6,8.6,0,457.8,207.6,96.6,8.6,0,312.9,0.9,0.1,749.1,674.2,269.7,74.9,30,12486,15123950.7756,3288568.1274,18412518.903,Entre 60 e 80%,Tratamento secundário convencional,Não,Não
1300706,AM,20712,33270,Prefeitura Municipal de Boca do Acre,PM,0.896,0.0089,0.0951,0,41.2,0.4,4.4,0,46,1002.1,9.9,106.4,0,1118.4,1002.1,4,106.4,0,1112.5,0.9,0.1,1796.6,1616.9,646.8,179.7,71.9,29943,32700301.0463,6796929.28575,39497230.3321,Entre 60 e 80%,Tratamento secundário convencional,Não,Não
1300805,AM,15719,23725,Prefeitura Municipal de Borba,PM,0.846,0.1323,0.0217,0,29.6,4.6,0.8,0,34.9,718.1,112.3,18.4,0,848.8,718.1,44.9,18.4,0,781.4,0.9,0.1,1281.2,1153.1,461.2,128.1,51.2,21353,25781334.1438,5133761.63316,30915095.777,Entre 60 e 80%,Tratamento secundário convencional,Não,Não
1300839,AM,5622,9321,Prefeitura Municipal de Caapiranga,PM,0.6881,0.3008,0.0111,0,5.6,2.4,0.1,0,8.1,208.9,91.3,3.4,0,303.6,208.9,36.5,3.4,0,248.8,0.9,0.1,503.3,453,181.2,50.3,20.1,8389,10216499.6947,2364074.75452,12580574.4493,Entre 60 e 80%,Tratamento secundário convencional,Não,Não
1300904,AM,7740,10761,Prefeitura Municipal de Canutama,PM,0.7941,0.0021,0.2038,0,5.3,0,1.4,0,6.7,331.9,0.9,85.2,0,418,331.9,0.4,85.2,0,417.4,0.9,0.1,581.1,523,209.2,58.1,23.2,9685,9947880.09881,2663545.82081,12611425.9196,Entre 60 e 80%,Tratamento secundário convencional,Não,Não
1301001,AM,20993,28720,Prefeitura Municipal de Carauari,PM,0.7003,0.0968,0.2029,0,20.5,2.8,5.9,0,29.3,793.8,109.7,230.1,0,1133.6,793.8,43.9,230.1,0,1067.8,0.9,0.1,1550.9,1395.8,558.3,155.1,62,25848,25236103.4678,6016034.69891,31252138.1667,Entre 60 e 80%,Tratamento secundário convencional,Não,Não
1301100,AM,10215,27435,Prefeitura Municipal de Careiro,PM,0.696,0.1834,0.1206,0,13.8,3.6,2.4,0,19.8,383.9,101.2,66.5,0,551.6,383.9,40.5,66.5,0,490.9,0.9,0.1,1481.5,1333.4,533.4,148.2,59.3,24692,28784790.4194,5791672.74535,34576463.1648,Entre 60 e 80%,Tratamento secundário convencional,Não,Não
1301159,AM,1117,1525,Prefeitura Municipal de Careiro da Várzea,PM,0.954,0.014,0.032,0,1.7,0,0.1,0,1.8,57.5,0.8,1.9,0,60.3,57.5,0.3,1.9,0,59.8,0.9,0.1,82.4,74.2,29.6,8.2,3.3,1373,2163005.27662,314321.475101,2477326.75172,Entre 60 e 80%,Tratamento secundário convencional,Não,Não
1301209,AM,53154,81276,Prefeitura Municipal de Coari,PM,0.4446,0.0446,0.5108,0,38.7,3.9,44.4,0,87,1276.3,128,1466.1,0,2870.3,1276.3,51.2,1466.1,0,2793.5,0.9,0.1,4388.9,3950,1580,438.9,175.6,73148,51058609.3223,14265279.4158,65323888.7382,Entre 60 e 80%,Tratamento secundário convencional,Não,Não
1301308,AM,17502,26456,Prefeitura Municipal de Codajás,PM,0.6471,0.0162,0.3367,0,13.9,0.3,7.2,0,21.4,611.6,15.3,318.2,0,945.1,611.6,6.1,318.2,0,935.9,0.9,0.1,1428.6,1285.7,514.3,142.9,57.2,23810,21984996.148,5619710.31983,27604706.4679,Entre 60 e 80%,Tratamento secundário convencional,Não,Não
1301407,AM,23946,36781,Prefeitura Municipal de Eirunepé,PM,0.8386,0.1381,0.0233,0,26.1,4.3,0.7,0,31.1,1084.4,178.6,30.2,0,1293.1,1084.4,71.4,30.2,0,1185.9,0.9,0.1,1986.2,1787.6,715,198.6,79.4,33103,38044219.533,7387197.9451,45431417.4781,Entre 60 e 80%,Tratamento secundário convencional,Não,Não
1301506,AM,11658,9340,Prefeitura Municipal de Envira,PM,0.9027,0.0788,0.0186,0,8.6,0.7,0.2,0,9.5,568.3,49.6,11.7,0,629.5,568.3,19.8,11.7,0,599.8,0.9,0.1,504.4,454,181.6,50.4,20.2,8406,10101174.7245,2368085.77275,12469260.4972,Entre 60 e 80%,Tratamento secundário convencional,Não,Não
1301605,AM,14480,12811,Prefeitura Municipal de Fonte Boa,PM,0.971,0.0122,0.0168,0,11.7,0.1,0.2,0,12,759.3,9.5,13.1,0,781.9,759.3,3.8,13.1,0,776.2,0.9,0.1,691.8,622.6,217.9,69.2,27.7,11530,13882610.8478,3078198.48406,16960809.3318,Entre 60 e 80%,Tratamento secundário convencional,Não,Não
1301654,AM,8127,11056,Prefeitura Municipal de Guajará,PM,0.8621,0.1157,0.0222,0,14.2,1.9,0.4,0,16.4,378.4,50.8,9.7,0,438.9,378.4,20.3,9.7,0,408.4,0.9,0.1,597,537.3,214.9,59.7,23.9,9950,11987750.3017,2723983.1256,14711733.4273,Entre 60 e 80%,Tratamento secundário convencional,Não,Não
1301704,AM,33887,46923,Companhia Humaitaense de Água e Saneamento Básico,COHASB,0.7935,0.1327,0.0738,0,57.1,9.5,5.3,0,71.9,1452,242.8,135.1,0,1829.9,1452,97.1,135.1,0,1684.2,0.9,0.1,2533.8,2280.4,912.2,253.4,101.4,42231,46442994.9863,9042010.12384,55485005.1102,Entre 60 e 80%,Tratamento secundário convencional,Não,Não
1301803,AM,10826,19240,Prefeitura Municipal de Ipixuna,PM,0.973,0.0048,0.0221,0,15.1,0.1,0.3,0,15.6,568.8,2.8,12.9,0,584.6,568.8,1.1,12.9,0,582.9,0.9,0.1,1039,935.1,374,103.9,41.6,17316,20952939.2034,4314215.10808,25267154.3115,Entre 60 e 80%,Tratamento secundário convencional,Não,Não
1301852,AM,31624,46606,Prefeitura Municipal de Iranduba,PM,0.8227,0.1471,0.0303,0,28.3,5.1,1,0,34.4,1404.9,251.2,51.7,0,1707.7,1404.9,100.5,51.7,0,1557,0.9,0.1,2516.7,2265,906,251.7,100.7,41945,47915896.9276,8991335.78801,56907232.7156,Entre 60 e 80%,Tratamento secundário convencional,Não,Não
1301902,AM,63139,93882,Serviço Autônomo de Água e Esgoto de Itacoatiara,SAAE,0.7255,0.2125,0.062,0,72.6,21.3,6.2,0,100.1,2473.5,724.4,211.5,0,3409.5,2473.5,289.8,211.5,0,2974.8,0.9,0.1,5069.6,4562.6,1825.1,507,202.8,84494,89440487.9131,16078973.8285,105519461.742,Entre 60 e 80%,Tratamento secundário convencional,Não,Não
1301951,AM,4580,4346,Prefeitura Municipal de Itamarati,PM,0.9,0.0304,0.0695,0,4.6,0.2,0.4,0,5.2,222.6,7.5,17.2,0,247.3,222.6,3,17.2,0,242.8,0.9,0.1,234.7,211.2,84.5,23.5,9.4,3911,5839224.84296,895649.227886,6734874.07085,Entre 60 e 80%,Tratamento secundário convencional,Não,Não
1302009,AM,6893,10029,Prefeitura Municipal de Itapiranga,PM,0.9054,0.0767,0.0178,0,9,0.8,0.2,0,9.9,337,28.6,6.6,0,372.2,337,11.4,6.6,0,355.1,0.9,0.1,541.6,487.4,195,54.2,21.7,9026,10923921.6258,2512157.29192,13436078.9177,Entre 60 e 80%,Tratamento secundário convencional,Não,Não
1302108,AM,2738,3524,Prefeitura Municipal de Japurá,PM,0.7747,0.1959,0.0294,0,3.1,0.8,0.1,0,3.9,114.5,29,4.3,0,147.9,114.5,11.6,4.3,0,130.5,0.9,0.1,190.3,171.3,68.5,19,7.6,3172,5001149.32062,726267.684257,5727417.00488,Entre 60 e 80%,Tratamento secundário convencional,Não,Não
1302207,AM,6531,11699,Prefeitura Municipal de Juruá,PM,0.8401,0.023,0.1368,0,6.7,0.2,1.1,0,7.9,296.3,8.1,48.3,0,352.7,296.3,3.3,48.3,0,347.8,0.9,0.1,631.7,568.5,227.4,63.2,25.3,10529,11823156.2958,2854887.13275,14678043.4286,Entre 60 e 80%,Tratamento secundário convencional,Não,Não
1302306,AM,10191,8705,Prefeitura Municipal de Jutaí,PM,0.9861,0.0009,0.013,0,21.5,0,0.3,0,21.8,542.6,0.5,7.1,0,550.3,542.6,0.2,7.1,0,550,0.9,0.1,470.1,423.1,169.2,47,18.8,7835,9474783.04424,2233787.54196,11708570.5862,Entre 60 e 80%,Tratamento secundário convencional,Não,Não
1302405,AM,26710,35061,Prefeitura Municipal de Lábrea,PM,0.7319,0.0632,0.2049,0,26.9,2.3,7.5,0,36.7,1055.6,91.1,295.6,0,1442.3,1055.6,36.4,295.6,0,1387.7,0.9,0.1,1893.3,1704,681.6,189.3,75.7,31555,30489093.8597,7099415.94906,37588509.8087,Entre 60 e 80%,Tratamento secundário convencional,Não,Não
1302504,AM,64877,98836,Serviço Autônomo de Água e Esgoto,SAAE,0.695,0.1883,0.1167,0,83.2,22.6,14,0,119.8,2434.8,659.8,408.8,0,3503.4,2434.8,263.9,408.8,0,3107.5,0.9,0.1,5337.1,4803.4,1921.4,533.7,213.5,88952,90334453.164,16780010.14,107114463.304,Entre 60 e 80%,Tratamento secundário convencional,Não,Não
1302553,AM,8217,11989,Prefeitura Municipal de Manaquiri,PM,0.7944,0.1382,0.0674,0,7.8,1.4,0.7,0,9.8,352.5,61.3,29.9,0,443.7,352.5,24.5,29.9,0,406.9,0.9,0.1,647.4,582.7,233.1,64.7,25.9,10790,12559369.733,2913330.46397,15472700.197,Entre 60 e 80%,Tratamento secundário convencional,Não,Não
1302603,AM,1972131,2586905,Manaus Ambiental (SOLVI-PARTICIPAÇÕES EM PROJETOS DE SANEAMENTO LTDA/SANEAMENTO AMBIENTAL ÁGUAS DO BRASIL S.A),MA (SAAB),0.4931,0.2209,0,0.286,1349.8,604.7,0,782.9,2737.5,52512.9,23524.6,0,30457.6,106495.1,52512.9,9409.8,0,15115.2,77038,0.9,0.1,139692.9,125723.6,39201.9,13969.3,5587.7,2328215,1910612291.83,602959080.771,2513571372.6,Entre 60 e 80%,Tratamento secundário convencional,Não,Não
1302702,AM,22216,36906,Prefeitura Municipal de Manicoré,PM,0.8384,0.138,0.0236,0,33.6,5.5,0.9,0,40.1,1005.8,165.6,28.3,0,1199.7,1005.8,66.2,28.3,0,1100.3,0.9,0.1,1992.9,1793.6,717.4,199.3,79.7,33215,38215852.0772,7408000.34886,45623852.4261,Entre 60 e 80%,Tratamento secundário convencional,Não,Não
1302801,AM,9144,11307,Prefeitura Municipal de Maraã,PM,0.5625,0.2541,0.1834,0,7.4,3.3,2.4,0,13.1,277.8,125.5,90.5,0,493.8,277.8,50.2,90.5,0,418.5,0.9,0.1,610.6,549.5,219.8,61.1,24.4,10176,10428772.4884,2775141.27287,13203913.7612,Entre 60 e 80%,Tratamento secundário convencional,Não,Não
1302900,AM,28516,37410,Serviço Autônomo de Água e Esgoto de Maués,SAAE,0.457,0.4986,0.0443,0,18.5,20.1,1.8,0,40.4,703.8,767.8,68.3,0,1539.9,703.8,307.1,68.3,0,1079.2,0.9,0.1,2020.1,1818.1,727.2,202,80.8,33669,37881568.8245,7491940.59822,45373509.4227,Entre 60 e 80%,Tratamento secundário convencional,Não,Não
1303007,AM,7591,10078,Prefeitura Municipal de Nhamundá,PM,0.5867,0.3986,0.0147,0,4.6,3.2,0.1,0,7.9,240.5,163.4,6,0,409.9,240.5,65.4,6,0,311.9,0.9,0.1,544.2,489.8,195.9,54.4,21.8,9070,10992475.9743,2522439.77686,13514915.7511,Entre 60 e 80%,Tratamento secundário convencional,Não,Não
1303106,AM,15017,21382,Prefeitura Municipal de Nova Olinda do Norte,PM,0.7191,0.1574,0.1234,0,21.3,4.7,3.7,0,29.6,583.2,127.7,100.1,0,810.9,583.2,51.1,100.1,0,734.3,0.9,0.1,1154.6,1039.1,415.7,115.5,46.2,19244,21337756.481,4709291.11186,26047047.5929,Entre 60 e 80%,Tratamento secundário convencional,Não,Não
1303205,AM,10787,15061,Prefeitura Municipal de Novo Airão,PM,0.7649,0.2173,0.0178,0,14.8,4.2,0.3,0,19.4,445.6,126.6,10.4,0,582.5,445.6,50.6,10.4,0,506.6,0.9,0.1,813.3,732,292.8,81.3,32.5,13555,16395980.1177,3520656.71977,19916636.8375,Entre 60 e 80%,Tratamento secundário convencional,Não,Não
1303304,AM,15409,24342,Prefeitura Municipal de Novo Aripuanã,PM,0.8048,0.0465,0.1487,0,17.8,1,3.3,0,22.2,669.7,38.7,123.7,0,832.1,669.7,15.5,123.7,0,808.9,0.9,0.1,1314.5,1183.1,473.2,131.5,52.6,21908,24069141.7438,5244320.11257,29313461.8563,Entre 60 e 80%,Tratamento secundário convencional,Não,Não
1303403,AM,74816,110641,Serviço Autônomo de Água e Esgoto de Parintins,SAAE,0.7234,0.2491,0.0275,0,87.9,30.3,3.3,0,121.5,2922.6,1006.3,111.2,0,4040.1,2922.6,402.5,111.2,0,3436.3,0.9,0.1,5974.6,5377.1,2150.9,597.5,239,99577,108245493.437,22803132.9543,131048626.392,Entre 60 e 80%,Tratamento secundário convencional,Não,Não
1303502,AM,9765,14926,Prefeitura Municipal de Pauini,PM,0.6336,0.2619,0.1045,0,12.9,5.3,2.1,0,20.3,334.1,138.1,55.1,0,527.3,334.1,55.2,55.1,0,444.5,0.9,0.1,806,725.4,290.2,80.6,32.2,13433,15230883.9967,3494526.59073,18725410.5874,Entre 60 e 80%,Tratamento secundário convencional,Não,Não
1303536,AM,14820,20664,Serviço de Autônomo de Água e Esgoto,SAAE,0.4028,0.0972,0.35,0.15,13.3,3.2,11.5,4.9,32.9,322.3,77.8,280.1,120,800.3,322.3,31.1,280.1,18,651.6,0.9,0.1,1115.9,1004.3,150.6,111.6,44.6,18598,13727439.411,4558266.65935,18285706.0703,Acima de 80%,Tratamento secundário avançado,Não,Não
1303569,AM,13762,24261,Prefeitura Municipal de Rio Preto da Eva,PM,0.8766,0.0997,0.0237,0,26.8,3,0.7,0,30.6,651.4,74.1,17.6,0,743.1,651.4,29.6,17.6,0,698.7,0.9,0.1,1310.1,1179.1,471.6,131,52.4,21835,26391049.8069,5229748.3378,31620798.1447,Entre 60 e 80%,Tratamento secundário convencional,Não,Não
1303601,AM,7929,10971,Prefeitura Municipal de Santa Isabel do Rio Negro,PM,0.8307,0.1362,0.0331,0,13.6,2.2,0.5,0,16.4,355.7,58.3,14.2,0,428.2,355.7,23.3,14.2,0,393.2,0.9,0.1,592.4,533.2,213.3,59.2,23.7,9874,11793422.1083,2706612.23597,14500034.3442,Entre 60 e 80%,Tratamento secundário convencional,Não,Não
1303700,AM,12866,12045,Prefeitura Municipal de Santo Antônio do Içá,PM,0.9367,0.0283,0.0351,0,17.3,0.5,0.6,0,18.5,650.8,19.6,24.4,0,694.8,650.8,7.9,24.4,0,683,0.9,0.1,650.4,585.4,234.2,65,26,10841,12783222.5468,2924747.58731,15707970.1341,Entre 60 e 80%,Tratamento secundário convencional,Não,Não
1303809,AM,20904,37373,Prefeitura Municipal de São Gabriel da Cachoeira,PM,0.7737,0.1598,0.0664,0,32.3,6.7,2.8,0,41.7,873.4,180.4,75,0,1128.8,873.4,72.2,75,0,1020.6,0.9,0.1,2018.1,1816.3,726.5,201.8,80.7,33636,37696926.4145,7485845.73825,45182772.1528,Entre 60 e 80%,Tratamento secundário convencional,Não,Não
1303908,AM,15870,28744,Prefeitura Municipal de São Paulo de Olivença,PM,0.8977,0.0471,0.0552,0,17.7,0.9,1.1,0,19.7,769.3,40.4,47.3,0,857,769.3,16.2,47.3,0,832.8,0.9,0.1,1552.2,1397,558.8,155.2,62.1,25870,30667493.4519,6020149.25375,36687642.7057,Entre 60 e 80%,Tratamento secundário convencional,Não,Não
1303957,AM,6682,9326,Serviço Autônomo de Água e Esgoto de São Sebastião do Uatumã,SAAE,0.9685,0.0156,0.0159,0,13.7,0.2,0.2,0,14.1,349.5,5.6,5.7,0,360.8,349.5,2.2,5.7,0,357.5,0.9,0.1,503.6,453.2,181.3,50.4,20.2,8393,10168086.4879,2365147.20131,12533233.6892,Entre 60 e 80%,Tratamento secundário convencional,Não,Não
1304005,AM,4269,6639,Prefeitura Municipal de Silves,PM,0.897,0.0913,0.0117,0,5.5,0.6,0.1,0,6.1,206.8,21.1,2.7,0,230.5,206.8,8.4,2.7,0,217.9,0.9,0.1,358.5,322.7,129.1,35.9,14.4,5975,9587625.48792,1783927.52432,11371553.0122,Entre 60 e 80%,Tratamento secundário convencional,Não,Não
1304062,AM,40557,56370,Prefeitura Municipal de Tabatinga,PM,0.6828,0.218,0.0992,0,41.1,13.1,6,0,60.1,1495.5,477.4,217.2,0,2190.1,1495.5,191,217.2,0,1903.6,0.9,0.1,3044,2739.6,1095.8,304.4,121.8,50733,54605681.7029,10528935.6511,65134617.354,Entre 60 e 80%,Tratamento secundário convencional,Não,Não
1304104,AM,10232,11395,Prefeitura Municipal de Tapauá,PM,0.6957,0.0138,0.2905,0,9,0.2,3.8,0,13,384.4,7.6,160.5,0,552.5,384.4,3,160.5,0,548,0.9,0.1,615.3,553.8,221.5,61.5,24.6,10256,8935817.65409,2793102.03149,11728919.6856,Entre 60 e 80%,Tratamento secundário convencional,Não,Não
1304203,AM,51236,50451,Serviço Autônomo de Água e Esgoto,SAAE,0.6289,0.1852,0.1859,0,68.1,20.1,20.1,0,108.3,1740,512.4,514.4,0,2766.7,1740,204.9,514.4,0,2459.3,0.9,0.1,2724.4,2452,980.8,272.4,109,45406,39988416.2526,9602689.38902,49591105.6417,Entre 60 e 80%,Tratamento secundário convencional,Não,Não
1304237,AM,9463,13036,Prefeitura Municipal de Tonantins,PM,0.8435,0.1519,0.0046,0,10.8,1.9,0.1,0,12.8,431,77.6,2.4,0,511,431,31.1,2.4,0,464.4,0.9,0.1,703.9,633.5,253.4,70.4,28.2,11732,14342221.7074,3123094.37118,17465316.0786,Entre 60 e 80%,Tratamento secundário convencional,Não,Não
1304260,AM,7315,10050,Prefeitura Municipal de Uarini,PM,0.7748,0.1747,0.0505,0,8.2,1.8,0.5,0,10.5,306.1,69,19.9,0,395,306.1,27.6,19.9,0,353.6,0.9,0.1,542.7,488.4,97.7,54.3,21.7,9045,10645334.0895,1501495.33421,12146829.4237,Entre 60 e 80%,Tratamento secundário convencional,Não,Não
1304302,AM,10044,10315,Serviço Autônomo de Água e Esgoto de Urucará,SAAE,0.8509,0.1289,0.0202,0,14.5,2.2,0.3,0,17,461.5,69.9,11,0,542.4,461.5,28,11,0,500.4,0.9,0.1,557,501.3,200.5,55.7,22.3,9284,11141371.163,2571509.27378,13712880.4368,Entre 60 e 80%,Tratamento secundário convencional,Não,Não
1304401,AM,11768,19660,Prefeitura Municipal de Urucurituba,PM,0.6136,0.3643,0.0221,0,10.4,6.2,0.4,0,16.9,389.9,231.5,14,0,635.5,389.9,92.6,14,0,496.6,0.9,0.1,1061.6,955.4,382.2,106.2,42.5,17694,21391649.9542,4392320.30446,25783970.2587,Entre 60 e 80%,Tratamento secundário convencional,Não,Não
1400027,RR,1363,2175,Prefeitura Municipal de Amajari,PM,0.9992,0,0.0008,0,1.2,0,0,0,1.2,73.5,0,0.1,0,73.6,73.5,0,0.1,0,73.6,0.9,0.1,117.5,105.8,42.3,11.8,4.7,1958,3164764.02071,448173.827172,3612937.84788,Entre 60 e 80%,Tratamento secundário convencional,Não,Não
1400050,RR,4774,4084,Prefeitura Municipal de Alto Alegre,PM,0.6766,0.1255,0.1979,0,5.5,1,1.6,0,8.1,174.4,32.4,51,0,257.8,174.4,12.9,51,0,238.4,0.9,0.1,220.5,198.5,79.4,22.1,8.8,3676,4639153.80157,841674.539125,5480828.34069,Entre 60 e 80%,Tratamento secundário convencional,Não,Não
1400100,RR,301916,413569,Companhia de Águas e Esgotos de Roraima,CAER,0.448,0.3699,0,0.1822,180.8,149.3,0,73.5,403.7,7303.3,6030.1,0,2970.1,16303.5,7303.3,2412,0,772.2,10487.6,1,0,22332.7,22332.7,4466.5,0,0,413569,388328335.736,33237245.4741,421565581.211,Requer solução complementar,"Outras soluções (revisão da classe do rio, corpo receptor alternativo, reuso, etc.)",Não,Não
1400159,RR,3908,5741,Prefeitura Municipal de Bonfim,PM,0.2495,0.7305,0.0199,0,1.1,3.3,0.1,0,4.5,52.7,154.2,4.2,0,211,52.7,61.7,4.2,0,118.5,0.9,0.1,310,279,111.6,31,12.4,5167,8234424.10581,1581224.64969,9815648.7555,Entre 60 e 80%,Tratamento secundário convencional,Não,Não
1400175,RR,2499,9182,Prefeitura Municipal de Cantá,PM,0.8099,0.1595,0.0306,0,2.7,0.5,0.1,0,3.4,109.3,21.5,4.1,0,134.9,109.3,8.6,4.1,0,122,0.9,0.1,495.8,446.2,178.5,49.6,19.8,8264,13246705.3128,2334736.75428,15581442.0671,Entre 60 e 80%,Tratamento secundário convencional,Não,Não
